timestamp,CN2-37(Gear tooth FR)[mm/s],CN2-27(Gear tooth FL)[mm/s],Difference(FR-FL)[mm/s],Error((FR-FL)/FR)[%],CN2-17(Gear tooth RR)[mm/s],CN2-7(Gear tooth RL)[mm/s],Difference(RR-RL)[mm/s],Error((RR-RL)/RR)[%],
12004,3467,3467,0,0.000,3382,3310,72,2.129,
12006,3467,2889,578,16.671,3364,3346,18,0.535,
12008,3467,3467,0,0.000,3382,3364,18,0.532,
12010,3467,3467,0,0.000,3382,3346,36,1.064,
12012,3467,3467,0,0.000,3346,3328,18,0.538,
12014,3467,3467,0,0.000,3346,3328,18,0.538,
12016,3467,3467,0,0.000,3346,3328,18,0.538,
12018,3467,3467,0,0.000,3364,3364,0,0.000,
12020,3467,3467,0,0.000,3382,3364,18,0.532,
12022,3467,3467,0,0.000,3400,3346,54,1.588,
12024,3467,3467,0,0.000,3400,3346,54,1.588,
12026,3467,3467,0,0.000,3382,3346,36,1.064,
12028,3467,3467,0,0.000,3382,3364,18,0.532,
12030,3467,3467,0,0.000,3382,3346,36,1.064,
12032,3467,3467,0,0.000,3400,3328,72,2.118,
12034,3467,3467,0,0.000,3400,3328,72,2.118,
12036,3467,3467,0,0.000,3382,3328,54,1.597,
12038,3467,3467,0,0.000,3364,3364,0,0.000,
12040,3467,3467,0,0.000,3364,3382,-18,-0.535,
12042,3467,3467,0,0.000,3382,3382,0,0.000,
12044,3467,3467,0,0.000,3382,3346,36,1.064,
12046,3467,3467,0,0.000,3364,3328,36,1.070,
12048,3467,3467,0,0.000,3328,3310,18,0.541,
12050,3467,3467,0,0.000,3328,3328,0,0.000,
12052,3467,3467,0,0.000,3328,3328,0,0.000,
12054,3467,3467,0,0.000,3346,3382,-36,-1.076,
12056,3467,3467,0,0.000,3364,3364,0,0.000,
12058,3467,3467,0,0.000,3382,3382,0,0.000,
12060,3467,3467,0,0.000,3382,3364,18,0.532,
12062,3467,3467,0,0.000,3328,3328,0,0.000,
12064,2889,3467,-578,-20.007,3346,3364,-18,-0.538,
12066,3467,3467,0,0.000,3328,3364,-36,-1.082,
12068,3467,2889,578,16.671,3346,3328,18,0.538,
12070,3467,3467,0,0.000,3382,3328,54,1.597,
12072,3467,3467,0,0.000,3400,3328,72,2.118,
12074,3467,3467,0,0.000,3382,3346,36,1.064,
12076,2889,3467,-578,-20.007,3382,3382,0,0.000,
12078,3467,3467,0,0.000,3400,3400,0,0.000,
12080,3467,3467,0,0.000,3382,3382,0,0.000,
12082,3467,3467,0,0.000,3418,3364,54,1.580,
12084,3467,3467,0,0.000,3400,3364,36,1.059,
12086,3467,3467,0,0.000,3400,3382,18,0.529,
12088,3467,3467,0,0.000,3418,3436,-18,-0.527,
12090,3467,3467,0,0.000,3436,3436,0,0.000,
12092,3467,3467,0,0.000,3436,3400,36,1.048,
12094,3467,3467,0,0.000,3436,3382,54,1.572,
12096,3467,3467,0,0.000,3436,3382,54,1.572,
12098,3467,3467,0,0.000,3436,3400,36,1.048,
12100,3467,4045,-578,-16.671,3418,3418,0,0.000,
12102,3467,3467,0,0.000,3418,3454,-36,-1.053,
12104,3467,3467,0,0.000,3454,3472,-18,-0.521,
12106,3467,3467,0,0.000,3418,3454,-36,-1.053,
12108,3467,3467,0,0.000,3436,3436,0,0.000,
12110,3467,3467,0,0.000,3454,3454,0,0.000,
12112,3467,3467,0,0.000,3454,3436,18,0.521,
12114,3467,3467,0,0.000,3454,3436,18,0.521,
12116,3467,4045,-578,-16.671,3436,3454,-18,-0.524,
12118,3467,3467,0,0.000,3454,3454,0,0.000,
12120,3467,3467,0,0.000,3436,3454,-18,-0.524,
12122,4045,3467,578,14.289,3472,3454,18,0.518,
12124,3467,4045,-578,-16.671,3472,3472,0,0.000,
12126,3467,3467,0,0.000,3509,3472,37,1.054,
12128,3467,3467,0,0.000,3527,3472,55,1.559,
12130,3467,3467,0,0.000,3490,3490,0,0.000,
12132,3467,3467,0,0.000,3509,3490,19,0.541,
12134,4045,3467,578,14.289,3509,3490,19,0.541,
12136,3467,3467,0,0.000,3527,3490,37,1.049,
12138,3467,3467,0,0.000,3490,3509,-19,-0.544,
12140,4045,3467,578,14.289,3509,3509,0,0.000,
12142,3467,3467,0,0.000,3509,3490,19,0.541,
12144,4045,3467,578,14.289,3527,3509,18,0.510,
12146,3467,4045,-578,-16.671,3509,3509,0,0.000,
12148,4045,3467,578,14.289,3545,3527,18,0.508,
12150,3467,4045,-578,-16.671,3581,3545,36,1.005,
12152,4045,3467,578,14.289,3545,3545,0,0.000,
12154,3467,3467,0,0.000,3563,3527,36,1.010,
12156,4045,4045,0,0.000,3545,3545,0,0.000,
12158,3467,3467,0,0.000,3563,3545,18,0.505,
12160,3467,3467,0,0.000,3527,3563,-36,-1.021,
12162,3467,4045,-578,-16.671,3545,3581,-36,-1.016,
12164,3467,3467,0,0.000,3599,3563,36,1.000,
12166,4045,3467,578,14.289,3581,3563,18,0.503,
12168,3467,4045,-578,-16.671,3563,3581,-18,-0.505,
12170,3467,3467,0,0.000,3545,3581,-36,-1.016,
12172,4045,3467,578,14.289,3545,3563,-18,-0.508,
12174,3467,4045,-578,-16.671,3581,3545,36,1.005,
12176,4045,4045,0,0.000,3563,3545,18,0.505,
12178,4045,3467,578,14.289,3563,3563,0,0.000,
12180,3467,4045,-578,-16.671,3563,3581,-18,-0.505,
12182,4045,4045,0,0.000,3490,3509,-19,-0.544,
12184,3467,3467,0,0.000,3527,3545,-18,-0.510,
12186,3467,4045,-578,-16.671,3545,3563,-18,-0.508,
12188,4045,3467,578,14.289,3563,3581,-18,-0.505,
12190,3467,3467,0,0.000,3599,3563,36,1.000,
12192,3467,3467,0,0.000,3599,3545,54,1.500,
12194,4045,3467,578,14.289,3581,3545,36,1.005,
12196,3467,4045,-578,-16.671,3563,3563,0,0.000,
12198,3467,3467,0,0.000,3545,3563,-18,-0.508,
12200,4045,3467,578,14.289,3581,3563,18,0.503,
12202,3467,4045,-578,-16.671,3581,3545,36,1.005,
12204,3467,3467,0,0.000,3581,3509,72,2.011,
12206,4045,4045,0,0.000,3581,3527,54,1.508,
12208,3467,3467,0,0.000,3581,3581,0,0.000,
12210,3467,3467,0,0.000,3563,3545,18,0.505,
12212,4045,4045,0,0.000,3545,3527,18,0.508,
12214,3467,3467,0,0.000,3545,3509,36,1.016,
12216,3467,3467,0,0.000,3563,3527,36,1.010,
12218,3467,4045,-578,-16.671,3545,3509,36,1.016,
12220,3467,3467,0,0.000,3563,3545,18,0.505,
12222,4045,3467,578,14.289,3527,3509,18,0.510,
12224,3467,4045,-578,-16.671,3527,3509,18,0.510,
12226,3467,3467,0,0.000,3527,3527,0,0.000,
12228,3467,4045,-578,-16.671,3527,3527,0,0.000,
12230,3467,3467,0,0.000,3527,3527,0,0.000,
12232,3467,4045,-578,-16.671,3527,3545,-18,-0.510,
12234,3467,3467,0,0.000,3509,3509,0,0.000,
12236,4045,3467,578,14.289,3509,3527,-18,-0.513,
12238,3467,3467,0,0.000,3509,3490,19,0.541,
12240,4045,4045,0,0.000,3527,3509,18,0.510,
12242,3467,3467,0,0.000,3527,3527,0,0.000,
12244,3467,4045,-578,-16.671,3490,3545,-55,-1.576,
12246,4045,3467,578,14.289,3436,3509,-73,-2.125,
12248,3467,3467,0,0.000,3436,3509,-73,-2.125,
12250,3467,3467,0,0.000,3454,3490,-36,-1.042,
12252,3467,3467,0,0.000,3490,3490,0,0.000,
12254,3467,4045,-578,-16.671,3527,3490,37,1.049,
12256,3467,3467,0,0.000,3472,3436,36,1.037,
12258,4045,3467,578,14.289,3436,3472,-36,-1.048,
12260,3467,3467,0,0.000,3436,3472,-36,-1.048,
12262,3467,4045,-578,-16.671,3436,3436,0,0.000,
12264,3467,3467,0,0.000,3472,3454,18,0.518,
12266,3467,3467,0,0.000,3490,3454,36,1.032,
12268,3467,3467,0,0.000,3472,3400,72,2.074,
12270,3467,4045,-578,-16.671,3436,3382,54,1.572,
12272,3467,3467,0,0.000,3418,3418,0,0.000,
12274,3467,3467,0,0.000,3400,3418,-18,-0.529,
12276,3467,3467,0,0.000,3418,3400,18,0.527,
12278,3467,3467,0,0.000,3400,3400,0,0.000,
12280,3467,3467,0,0.000,3454,3436,18,0.521,
12282,3467,3467,0,0.000,3418,3418,0,0.000,
12284,3467,3467,0,0.000,3418,3418,0,0.000,
12286,3467,3467,0,0.000,3400,3400,0,0.000,
12288,3467,3467,0,0.000,3382,3364,18,0.532,
12290,3467,3467,0,0.000,3364,3364,0,0.000,
12292,3467,3467,0,0.000,3346,3346,0,0.000,
12294,3467,3467,0,0.000,3346,3346,0,0.000,
12296,3467,3467,0,0.000,3364,3364,0,0.000,
12298,3467,3467,0,0.000,3382,3346,36,1.064,
12300,3467,3467,0,0.000,3418,3346,72,2.106,
12302,2889,3467,-578,-20.007,3418,3328,90,2.633,
12304,3467,3467,0,0.000,3364,3364,0,0.000,
12306,3467,3467,0,0.000,3328,3328,0,0.000,
12308,3467,3467,0,0.000,3328,3328,0,0.000,
12310,3467,3467,0,0.000,3310,3310,0,0.000,
12312,3467,3467,0,0.000,3273,3310,-37,-1.130,
12314,2889,3467,-578,-20.007,3219,3310,-91,-2.827,
12316,3467,3467,0,0.000,3237,3310,-73,-2.255,
12318,2889,3467,-578,-20.007,3273,3292,-19,-0.581,
12320,3467,3467,0,0.000,3273,3292,-19,-0.581,
12322,3467,3467,0,0.000,3310,3310,0,0.000,
12324,3467,3467,0,0.000,3310,3292,18,0.544,
12326,3467,2889,578,16.671,3255,3237,18,0.553,
12328,3467,3467,0,0.000,3237,3237,0,0.000,
12330,3467,3467,0,0.000,3255,3237,18,0.553,
12332,2889,2889,0,0.000,3255,3237,18,0.553,
12334,3467,3467,0,0.000,3273,3237,36,1.100,
12336,2889,2889,0,0.000,3273,3237,36,1.100,
12338,2889,3467,-578,-20.007,3273,3237,36,1.100,
12340,3467,3467,0,0.000,3273,3219,54,1.650,
12342,2889,2889,0,0.000,3201,3201,0,0.000,
12344,2889,3467,-578,-20.007,3201,3219,-18,-0.562,
12346,3467,3467,0,0.000,3183,3201,-18,-0.566,
12348,3467,3467,0,0.000,3201,3219,-18,-0.562,
12350,3467,2889,578,16.671,3201,3219,-18,-0.562,
12352,2889,3467,-578,-20.007,3165,3183,-18,-0.569,
12354,2889,3467,-578,-20.007,3183,3201,-18,-0.566,
12356,3467,2889,578,16.671,3201,3219,-18,-0.562,
12358,3467,2889,578,16.671,3147,3183,-36,-1.144,
12360,3467,3467,0,0.000,3165,3165,0,0.000,
12362,3467,3467,0,0.000,3165,3147,18,0.569,
12364,3467,3467,0,0.000,3147,3147,0,0.000,
12366,3467,3467,0,0.000,3147,3129,18,0.572,
12368,3467,3467,0,0.000,3147,3129,18,0.572,
12370,3467,3467,0,0.000,3147,3129,18,0.572,
12372,3467,3467,0,0.000,3111,3129,-18,-0.579,
12374,3467,2889,578,16.671,3111,3129,-18,-0.579,
12376,3467,2889,578,16.671,3093,3147,-54,-1.746,
12378,2889,2889,0,0.000,3111,3147,-36,-1.157,
12380,2889,2889,0,0.000,3129,3129,0,0.000,
12382,2889,3467,-578,-20.007,3093,3074,19,0.614,
12384,2889,3467,-578,-20.007,3111,3093,18,0.579,
12386,3467,2889,578,16.671,3074,3093,-19,-0.618,
12388,3467,2889,578,16.671,3111,3111,0,0.000,
12390,3467,3467,0,0.000,3111,3111,0,0.000,
12392,2889,3467,-578,-20.007,3129,3093,36,1.151,
12394,2889,2889,0,0.000,3147,3074,73,2.320,
12396,2889,2889,0,0.000,3129,3056,73,2.333,
12398,2889,2889,0,0.000,3074,3038,36,1.171,
12400,3467,3467,0,0.000,3074,3093,-19,-0.618,
12402,2889,2889,0,0.000,3074,3093,-19,-0.618,
12404,2889,2889,0,0.000,3093,3038,55,1.778,
12406,2889,3467,-578,-20.007,3093,3038,55,1.778,
12408,3467,3467,0,0.000,3129,3038,91,2.908,
12410,3467,2889,578,16.671,3111,3093,18,0.579,
12412,2889,2889,0,0.000,3074,3093,-19,-0.618,
12414,2889,2889,0,0.000,3093,3111,-18,-0.582,
12416,3467,3467,0,0.000,3111,3093,18,0.579,
12418,2889,3467,-578,-20.007,3129,3074,55,1.758,
12420,2889,2889,0,0.000,3111,3056,55,1.768,
12422,3467,2889,578,16.671,3093,3056,37,1.196,
12424,2889,2889,0,0.000,3093,3074,19,0.614,
12426,2889,2889,0,0.000,3111,3129,-18,-0.579,
12428,3467,3467,0,0.000,3111,3147,-36,-1.157,
12430,3467,3467,0,0.000,3111,3129,-18,-0.579,
12432,3467,3467,0,0.000,3129,3129,0,0.000,
12434,2889,3467,-578,-20.007,3093,3129,-36,-1.164,
12436,3467,3467,0,0.000,3093,3129,-36,-1.164,
12438,2889,2889,0,0.000,3165,3219,-54,-1.706,
12440,2889,2889,0,0.000,3219,3273,-54,-1.678,
12442,2889,2889,0,0.000,3237,3273,-36,-1.112,
12444,2889,3467,-578,-20.007,3201,3292,-91,-2.843,
12446,2889,3467,-578,-20.007,3219,3292,-73,-2.268,
12448,2889,3467,-578,-20.007,3219,3273,-54,-1.678,
12450,3467,2889,578,16.671,3147,3237,-90,-2.860,
12452,3467,3467,0,0.000,3093,3165,-72,-2.328,
12454,3467,2889,578,16.671,3147,3201,-54,-1.716,
12456,3467,3467,0,0.000,3201,3292,-91,-2.843,
12458,3467,3467,0,0.000,3237,3292,-55,-1.699,
12460,2889,2889,0,0.000,3237,3328,-91,-2.811,
12462,3467,3467,0,0.000,3219,3292,-73,-2.268,
12464,3467,2889,578,16.671,3255,3273,-18,-0.553,
12466,2889,3467,-578,-20.007,3219,3237,-18,-0.559,
12468,2889,2889,0,0.000,3183,3237,-54,-1.697,
12470,2889,2889,0,0.000,3147,3237,-90,-2.860,
12472,3467,3467,0,0.000,3147,3237,-90,-2.860,
12474,2889,3467,-578,-20.007,3165,3237,-72,-2.275,
12476,2889,3467,-578,-20.007,3219,3255,-36,-1.118,
12478,2889,3467,-578,-20.007,3273,3310,-37,-1.130,
12480,2889,2889,0,0.000,3292,3292,0,0.000,
12482,3467,3467,0,0.000,3219,3273,-54,-1.678,
12484,2889,2889,0,0.000,3183,3219,-36,-1.131,
12486,2889,3467,-578,-20.007,3165,3165,0,0.000,
12488,2889,3467,-578,-20.007,3147,3183,-36,-1.144,
12490,2889,2889,0,0.000,3147,3219,-72,-2.288,
12492,3467,3467,0,0.000,3147,3255,-108,-3.432,
12494,2889,3467,-578,-20.007,3165,3310,-145,-4.581,
12496,3467,3467,0,0.000,3183,3364,-181,-5.686,
12498,2889,3467,-578,-20.007,3165,3346,-181,-5.719,
12500,2889,2889,0,0.000,3147,3328,-181,-5.752,
12502,2889,3467,-578,-20.007,3111,3273,-162,-5.207,
12504,3467,2889,578,16.671,3147,3273,-126,-4.004,
12506,3467,3467,0,0.000,3129,3310,-181,-5.785,
12508,2889,2889,0,0.000,3183,3364,-181,-5.686,
12510,3467,3467,0,0.000,3255,3436,-181,-5.561,
12512,2889,3467,-578,-20.007,3273,3454,-181,-5.530,
12514,3467,3467,0,0.000,3273,3436,-163,-4.980,
12516,3467,3467,0,0.000,3237,3382,-145,-4.479,
12518,3467,3467,0,0.000,3237,3400,-163,-5.036,
12520,2889,3467,-578,-20.007,3237,3418,-181,-5.592,
12522,3467,3467,0,0.000,3219,3382,-163,-5.064,
12524,3467,3467,0,0.000,3219,3364,-145,-4.505,
12526,3467,3467,0,0.000,3255,3364,-109,-3.349,
12528,3467,3467,0,0.000,3328,3400,-72,-2.163,
12530,3467,3467,0,0.000,3310,3418,-108,-3.263,
12532,2889,3467,-578,-20.007,3255,3400,-145,-4.455,
12534,3467,3467,0,0.000,3219,3400,-181,-5.623,
12536,2889,3467,-578,-20.007,3201,3400,-199,-6.217,
12538,3467,3467,0,0.000,3201,3418,-217,-6.779,
12540,2889,3467,-578,-20.007,3201,3436,-235,-7.341,
12542,3467,3467,0,0.000,3201,3418,-217,-6.779,
12544,3467,4045,-578,-16.671,3255,3418,-163,-5.008,
12546,3467,3467,0,0.000,3255,3418,-163,-5.008,
12548,2889,3467,-578,-20.007,3237,3436,-199,-6.148,
12550,3467,3467,0,0.000,3201,3436,-235,-7.341,
12552,2889,3467,-578,-20.007,3129,3364,-235,-7.510,
12554,2889,3467,-578,-20.007,3074,3310,-236,-7.677,
12556,2889,2889,0,0.000,3002,3292,-290,-9.660,
12558,3467,3467,0,0.000,2966,3292,-326,-10.991,
12560,3467,3467,0,0.000,3020,3382,-362,-11.987,
12562,2889,3467,-578,-20.007,3111,3490,-379,-12.183,
12564,2889,3467,-578,-20.007,3237,3563,-326,-10.071,
12566,3467,3467,0,0.000,3273,3527,-254,-7.760,
12568,3467,3467,0,0.000,3255,3472,-217,-6.667,
12570,3467,3467,0,0.000,3201,3382,-181,-5.654,
12572,3467,2889,578,16.671,3093,3328,-235,-7.598,
12574,3467,3467,0,0.000,3074,3310,-236,-7.677,
12576,2889,3467,-578,-20.007,3038,3328,-290,-9.546,
12578,2889,2889,0,0.000,3074,3364,-290,-9.434,
12580,2889,3467,-578,-20.007,3056,3364,-308,-10.079,
12582,3467,3467,0,0.000,3111,3400,-289,-9.290,
12584,3467,3467,0,0.000,3201,3418,-217,-6.779,
12586,3467,3467,0,0.000,3219,3472,-253,-7.860,
12588,3467,3467,0,0.000,3292,3490,-198,-6.015,
12590,3467,3467,0,0.000,3255,3436,-181,-5.561,
12592,3467,3467,0,0.000,3165,3292,-127,-4.013,
12594,3467,3467,0,0.000,3147,3292,-145,-4.608,
12596,2889,3467,-578,-20.007,3111,3292,-181,-5.818,
12598,2889,3467,-578,-20.007,3129,3346,-217,-6.935,
12600,3467,3467,0,0.000,3147,3382,-235,-7.467,
12602,3467,3467,0,0.000,3129,3418,-289,-9.236,
12604,2889,3467,-578,-20.007,3074,3400,-326,-10.605,
12606,2889,3467,-578,-20.007,3093,3364,-271,-8.762,
12608,2889,2889,0,0.000,3093,3310,-217,-7.016,
12610,2889,3467,-578,-20.007,3129,3310,-181,-5.785,
12612,2889,3467,-578,-20.007,3111,3310,-199,-6.397,
12614,3467,3467,0,0.000,3074,3328,-254,-8.263,
12616,2889,3467,-578,-20.007,3056,3364,-308,-10.079,
12618,2889,3467,-578,-20.007,3111,3400,-289,-9.290,
12620,2889,3467,-578,-20.007,3147,3418,-271,-8.611,
12622,3467,3467,0,0.000,3183,3418,-235,-7.383,
12624,2889,4045,-1156,-40.014,3201,3400,-199,-6.217,
12626,2889,3467,-578,-20.007,3111,3364,-253,-8.132,
12628,2889,3467,-578,-20.007,3020,3328,-308,-10.199,
12630,3467,3467,0,0.000,3038,3292,-254,-8.361,
12632,2889,3467,-578,-20.007,3111,3310,-199,-6.397,
12634,2889,3467,-578,-20.007,3201,3328,-127,-3.968,
12636,2889,3467,-578,-20.007,3237,3364,-127,-3.923,
12638,2889,3467,-578,-20.007,3219,3382,-163,-5.064,
12640,3467,2889,578,16.671,3165,3382,-217,-6.856,
12642,2889,3467,-578,-20.007,3129,3364,-235,-7.510,
12644,2889,3467,-578,-20.007,3165,3418,-253,-7.994,
12646,2889,3467,-578,-20.007,3183,3436,-253,-7.948,
12648,2889,3467,-578,-20.007,3219,3454,-235,-7.300,
12650,3467,4045,-578,-16.671,3201,3436,-235,-7.341,
12652,2889,3467,-578,-20.007,3093,3382,-289,-9.344,
12654,2889,3467,-578,-20.007,3056,3382,-326,-10.668,
12656,2889,3467,-578,-20.007,3074,3400,-326,-10.605,
12658,2889,3467,-578,-20.007,3074,3418,-344,-11.191,
12660,3467,3467,0,0.000,3074,3454,-380,-12.362,
12662,2889,3467,-578,-20.007,3093,3454,-361,-11.672,
12664,2889,4045,-1156,-40.014,3038,3472,-434,-14.286,
12666,2889,3467,-578,-20.007,3056,3509,-453,-14.823,
12668,2889,4045,-1156,-40.014,3056,3545,-489,-16.001,
12670,3467,3467,0,0.000,3020,3545,-525,-17.384,
12672,2889,3467,-578,-20.007,2966,3509,-543,-18.307,
12674,3467,3467,0,0.000,2984,3472,-488,-16.354,
12676,2889,3467,-578,-20.007,2966,3454,-488,-16.453,
12678,3467,3467,0,0.000,2966,3436,-470,-15.846,
12680,2889,3467,-578,-20.007,3002,3454,-452,-15.057,
12682,2889,3467,-578,-20.007,3002,3490,-488,-16.256,
12684,2889,3467,-578,-20.007,3038,3527,-489,-16.096,
12686,3467,4045,-578,-16.671,3074,3527,-453,-14.736,
12688,3467,3467,0,0.000,3038,3454,-416,-13.693,
12690,2889,3467,-578,-20.007,3002,3418,-416,-13.857,
12692,3467,3467,0,0.000,3020,3382,-362,-11.987,
12694,2889,3467,-578,-20.007,3056,3436,-380,-12.435,
12696,2889,3467,-578,-20.007,3056,3436,-380,-12.435,
12698,2889,3467,-578,-20.007,3074,3454,-380,-12.362,
12700,3467,3467,0,0.000,3074,3454,-380,-12.362,
12702,2889,3467,-578,-20.007,3056,3436,-380,-12.435,
12704,2889,3467,-578,-20.007,3093,3436,-343,-11.090,
12706,3467,3467,0,0.000,3129,3472,-343,-10.962,
12708,2889,3467,-578,-20.007,3093,3509,-416,-13.450,
12710,2889,3467,-578,-20.007,3074,3472,-398,-12.947,
12712,2889,3467,-578,-20.007,3002,3382,-380,-12.658,
12714,3467,3467,0,0.000,2984,3400,-416,-13.941,
12716,2889,3467,-578,-20.007,2984,3436,-452,-15.147,
12718,2889,3467,-578,-20.007,3038,3472,-434,-14.286,
12720,2889,3467,-578,-20.007,3111,3509,-398,-12.793,
12722,2889,3467,-578,-20.007,3129,3490,-361,-11.537,
12724,3467,3467,0,0.000,3074,3472,-398,-12.947,
12726,2889,3467,-578,-20.007,2984,3454,-470,-15.751,
12728,2889,3467,-578,-20.007,2966,3418,-452,-15.239,
12730,2889,4045,-1156,-40.014,3002,3436,-434,-14.457,
12732,2889,3467,-578,-20.007,3074,3454,-380,-12.362,
12734,3467,3467,0,0.000,3111,3527,-416,-13.372,
12736,2889,3467,-578,-20.007,3111,3563,-452,-14.529,
12738,2889,3467,-578,-20.007,3074,3545,-471,-15.322,
12740,2889,4045,-1156,-40.014,3074,3545,-471,-15.322,
12742,2889,3467,-578,-20.007,3002,3527,-525,-17.488,
12744,2889,3467,-578,-20.007,3038,3563,-525,-17.281,
12746,3467,3467,0,0.000,3038,3563,-525,-17.281,
12748,2889,3467,-578,-20.007,3002,3563,-561,-18.688,
12750,3467,3467,0,0.000,3020,3581,-561,-18.576,
12752,2889,3467,-578,-20.007,3056,3599,-543,-17.768,
12754,3467,4045,-578,-16.671,3147,3653,-506,-16.079,
12756,3467,3467,0,0.000,3219,3689,-470,-14.601,
12758,3467,3467,0,0.000,3255,3689,-434,-13.333,
12760,3467,3467,0,0.000,3255,3689,-434,-13.333,
12762,3467,3467,0,0.000,3129,3635,-506,-16.171,
12764,2889,3467,-578,-20.007,3038,3617,-579,-19.059,
12766,3467,4045,-578,-16.671,3074,3581,-507,-16.493,
12768,2889,4045,-1156,-40.014,3147,3599,-452,-14.363,
12770,2889,3467,-578,-20.007,3183,3689,-506,-15.897,
12772,2889,3467,-578,-20.007,3219,3744,-525,-16.309,
12774,2889,4045,-1156,-40.014,3219,3816,-597,-18.546,
12776,3467,4045,-578,-16.671,3183,3834,-651,-20.452,
12778,2889,4045,-1156,-40.014,3183,3834,-651,-20.452,
12780,2889,4045,-1156,-40.014,3165,3816,-651,-20.569,
12782,2889,4045,-1156,-40.014,3183,3798,-615,-19.321,
12784,3467,4045,-578,-16.671,3255,3852,-597,-18.341,
12786,3467,4045,-578,-16.671,3237,3907,-670,-20.698,
12788,3467,4045,-578,-16.671,3165,3907,-742,-23.444,
12790,3467,4045,-578,-16.671,3129,3925,-796,-25.439,
12792,2889,4045,-1156,-40.014,3147,3925,-778,-24.722,
12794,2889,4045,-1156,-40.014,3219,3943,-724,-22.491,
12796,3467,4045,-578,-16.671,3237,3925,-688,-21.254,
12798,3467,4045,-578,-16.671,3237,3925,-688,-21.254,
12800,3467,4045,-578,-16.671,3183,3943,-760,-23.877,
12802,2889,4045,-1156,-40.014,3201,3961,-760,-23.743,
12804,2889,4045,-1156,-40.014,3165,3888,-723,-22.844,
12806,3467,4045,-578,-16.671,3165,3852,-687,-21.706,
12808,2889,4623,-1734,-60.021,3147,3888,-741,-23.546,
12810,2889,4045,-1156,-40.014,3129,3907,-778,-24.864,
12812,3467,4045,-578,-16.671,3147,3925,-778,-24.722,
12814,2889,4045,-1156,-40.014,3165,3961,-796,-25.150,
12816,2889,4045,-1156,-40.014,3183,3925,-742,-23.311,
12818,3467,4045,-578,-16.671,3165,3907,-742,-23.444,
12820,3467,4045,-578,-16.671,3129,3852,-723,-23.106,
12822,3467,4045,-578,-16.671,3020,3780,-760,-25.166,
12824,2889,4045,-1156,-40.014,2966,3762,-796,-26.837,
12826,2889,3467,-578,-20.007,2966,3708,-742,-25.017,
12828,3467,4045,-578,-16.671,2966,3726,-760,-25.624,
12830,3467,4045,-578,-16.671,2984,3762,-778,-26.072,
12832,2889,4045,-1156,-40.014,3038,3798,-760,-25.016,
12834,2889,4045,-1156,-40.014,3093,3834,-741,-23.957,
12836,3467,4045,-578,-16.671,3165,3816,-651,-20.569,
12838,3467,4045,-578,-16.671,3111,3726,-615,-19.769,
12840,3467,3467,0,0.000,3074,3653,-579,-18.835,
12842,3467,3467,0,0.000,3038,3617,-579,-19.059,
12844,3467,3467,0,0.000,3093,3635,-542,-17.523,
12846,3467,3467,0,0.000,3129,3671,-542,-17.322,
12848,2889,3467,-578,-20.007,3183,3653,-470,-14.766,
12850,2889,3467,-578,-20.007,3201,3581,-380,-11.871,
12852,3467,3467,0,0.000,3183,3545,-362,-11.373,
12854,3467,3467,0,0.000,3165,3563,-398,-12.575,
12856,2889,3467,-578,-20.007,3183,3563,-380,-11.938,
12858,3467,3467,0,0.000,3219,3563,-344,-10.687,
12860,3467,3467,0,0.000,3237,3545,-308,-9.515,
12862,3467,3467,0,0.000,3237,3490,-253,-7.816,
12864,2889,3467,-578,-20.007,3273,3509,-236,-7.211,
12866,3467,3467,0,0.000,3273,3490,-217,-6.630,
12868,2889,3467,-578,-20.007,3328,3509,-181,-5.439,
12870,3467,3467,0,0.000,3310,3527,-217,-6.556,
12872,2889,3467,-578,-20.007,3292,3490,-198,-6.015,
12874,2889,3467,-578,-20.007,3255,3472,-217,-6.667,
12876,3467,3467,0,0.000,3237,3436,-199,-6.148,
12878,3467,3467,0,0.000,3273,3454,-181,-5.530,
12880,3467,3467,0,0.000,3292,3472,-180,-5.468,
12882,3467,3467,0,0.000,3310,3472,-162,-4.894,
12884,2889,3467,-578,-20.007,3364,3490,-126,-3.746,
12886,3467,3467,0,0.000,3346,3490,-144,-4.304,
12888,3467,3467,0,0.000,3292,3490,-198,-6.015,
12890,3467,3467,0,0.000,3292,3509,-217,-6.592,
12892,3467,3467,0,0.000,3292,3490,-198,-6.015,
12894,2889,3467,-578,-20.007,3310,3509,-199,-6.012,
12896,3467,3467,0,0.000,3346,3509,-163,-4.871,
12898,2889,3467,-578,-20.007,3328,3490,-162,-4.868,
12900,3467,3467,0,0.000,3292,3490,-198,-6.015,
12902,2889,3467,-578,-20.007,3292,3472,-180,-5.468,
12904,3467,3467,0,0.000,3346,3527,-181,-5.409,
12906,2889,3467,-578,-20.007,3346,3509,-163,-4.871,
12908,3467,3467,0,0.000,3346,3509,-163,-4.871,
12910,2889,3467,-578,-20.007,3364,3490,-126,-3.746,
12912,3467,3467,0,0.000,3364,3454,-90,-2.675,
12914,3467,3467,0,0.000,3346,3454,-108,-3.228,
12916,3467,3467,0,0.000,3364,3436,-72,-2.140,
12918,3467,2889,578,16.671,3400,3436,-36,-1.059,
12920,3467,3467,0,0.000,3346,3364,-18,-0.538,
12922,3467,3467,0,0.000,3364,3382,-18,-0.535,
