timestamp,Angle Velocity[deg/sec],Angle[deg]
2065,1.686401,177.127075,
2067,0.994263,177.275391,
2069,1.697388,177.445679,
2071,2.708130,177.632446,
2073,2.224731,177.835693,
2075,2.807007,178.049927,
2077,1.895142,178.269653,
2079,2.938843,178.522339,
2081,2.669678,178.775024,
2083,2.872925,179.049683,
2085,2.763062,179.302368,
2087,1.636963,179.588013,
2089,2.482910,179.851685,
2091,2.708130,-179.879150,
2093,3.098145,-179.642944,
2095,2.702637,-179.406738,
2097,2.938843,-179.121094,
2099,3.328857,-178.851929,
2101,2.982788,-178.566284,
2103,2.488403,-178.286133,
2105,3.202515,-178.022461,
2107,2.905884,-177.758789,
2109,2.268677,-177.522583,
2111,2.576294,-177.264404,
2113,2.894897,-176.956787,
2115,2.977295,-176.643677,
2117,3.065186,-176.336060,
2119,2.334595,-176.033936,
2121,1.746826,-175.759277,
2123,2.905884,-175.501099,
2125,2.510376,-175.259399,
2127,1.961060,-175.001221,
2129,3.197021,-174.726562,
2131,2.894897,-174.473877,
2133,1.961060,-174.193726,
2135,2.477417,-173.935547,
2137,2.796021,-173.688354,
2139,2.219238,-173.435669,
2141,1.895142,-173.199463,
2143,1.752319,-172.990723,
2145,1.159058,-172.814941,
2147,1.862183,-172.672119,
2149,1.290894,-172.534790,
2151,1.378784,-172.397461,
2153,0.944824,-172.282104,
2155,0.922852,-172.161255,
2157,1.944580,-172.045898,
2159,0.373535,-171.952515,
2161,0.021973,-171.848145,
2163,1.851196,-171.760254,
2165,1.549072,-171.661377,
2167,0.867920,-171.562500,
2169,-0.032959,-171.474609,
2171,-0.543823,-171.375732,
2173,0.620728,-171.287842,
2175,1.818237,-171.194458,
2177,2.136841,-171.106567,
2179,0.928345,-171.013184,
2181,1.126099,-170.908813,
2183,1.230469,-170.798950,
2185,1.411743,-170.689087,
2187,1.060181,-170.579224,
2189,0.593262,-170.485840,
2191,0.620728,-170.370483,
2193,1.104126,-170.249634,
2195,2.724609,-170.123291,
2197,1.444702,-169.980469,
2199,0.752563,-169.832153,
2201,1.873169,-169.661865,
2203,2.268677,-169.469604,
2205,0.807495,-169.277344,
2207,1.950073,-169.079590,
2209,1.845703,-168.887329,
2211,2.241211,-168.689575,
2213,2.219238,-168.469849,
2215,2.521362,-168.233643,
2217,1.900635,-168.008423,
2219,2.807007,-167.788696,
2221,1.741333,-167.579956,
2223,2.285156,-167.349243,
2225,2.477417,-167.102051,
2227,2.823486,-166.854858,
2229,1.829224,-166.629639,
2231,2.241211,-166.387939,
2233,2.351074,-166.135254,
2235,2.960815,-165.877075,
2237,2.592773,-165.585938,
2239,2.774048,-165.311279,
2241,3.043213,-165.036621,
2243,2.752075,-164.756470,
2245,3.191528,-164.481812,
2247,3.043213,-164.201660,
2249,2.246704,-163.927002,
2251,2.153320,-163.674316,
2253,2.263184,-163.427124,
2255,1.713867,-163.174438,
2257,1.301880,-162.938232,
2259,1.614990,-162.702026,
2261,2.828979,-162.465820,
2263,3.098145,-162.246094,
2265,2.779541,-162.015381,
2267,2.719116,-161.795654,
2269,2.427979,-161.575928,
2271,3.312378,-161.339722,
2273,3.477173,-161.098022,
2275,2.796021,-160.850830,
2277,3.328857,-160.587158,
2279,2.812500,-160.307007,
2281,2.686157,-160.004883,
2283,3.609009,-159.675293,
2285,3.109131,-159.296265,
2287,3.817749,-158.895264,
2289,3.543091,-158.466797,
2291,5.443726,-158.032837,
2293,5.586548,-157.571411,
2295,5.949097,-157.082520,
2297,5.866699,-156.571655,
2299,4.438477,-156.049805,
2301,5.432739,-155.522461,
2303,5.416260,-155.000610,
2305,5.026245,-154.478760,
2307,4.520874,-153.967896,
2309,5.471191,-153.457031,
2311,4.844971,-152.973633,
2313,3.411255,-152.506714,
2315,5.202026,-152.023315,
2317,6.036987,-151.539917,
2319,4.877930,-151.051025,
2321,4.526367,-150.551147,
2323,5.509644,-150.023804,
2325,5.685425,-149.485474,
2327,7.619019,-148.919678,
2329,5.119629,-148.408813,
2331,5.295410,-147.881470,
2333,4.317627,-147.409058,
2335,4.658203,-146.947632,
2337,4.092407,-146.508179,
2339,4.586792,-146.074219,
2341,5.350342,-145.601807,
2343,5.361328,-145.107422,
2345,3.960571,-144.629517,
2347,4.400024,-144.135132,
2349,5.504150,-143.635254,
2351,4.971313,-143.124390,
2353,5.965576,-142.597046,
2355,5.267944,-142.064209,
2357,6.278687,-141.553345,
2359,5.372314,-140.987549,
2361,5.256958,-140.465698,
2363,4.735107,-139.949341,
2365,6.075439,-139.421997,
2367,5.949097,-138.993530,
2369,3.982544,-138.598022,
2371,2.675171,-138.257446,
2373,1.950073,-137.960815,
2375,3.559570,-137.669678,
2377,2.708130,-137.411499,
2379,2.537842,-137.197266,
2381,1.686401,-137.010498,
2383,0.851440,-136.878662,
2385,1.093140,-136.801758,
2387,0.005493,-136.746826,
2389,0.472412,-136.730347,
2391,-0.856934,-136.735840,
2393,0.422974,-136.757812,
2395,-1.148071,-136.840210,
2397,-0.252686,-136.911621,
2399,-0.461426,-136.994019,
2401,-0.834961,-137.087402,
2403,-1.422729,-137.164307,
2405,-0.686646,-137.252197,
2407,-0.955811,-137.307129,
2409,-0.609741,-137.367554,
2411,0.455933,-137.422485,
2413,-1.323853,-137.482910,
2415,-0.999756,-137.521362,
2417,0.186768,-137.570801,
2419,0.884399,-137.620239,
2421,-2.279663,-137.675171,
2423,-0.774536,-137.724609,
2425,0.620728,-137.774048,
2427,-0.966797,-137.823486,
2429,-0.692139,-137.861938,
2431,-0.049438,-137.889404,
2433,-1.510620,-137.916870,
2435,-0.554810,-137.949829,
2437,-0.499878,-137.993774,
2439,0.411987,-138.048706,
2441,-0.357056,-138.103638,
2443,-0.576782,-138.180542,
2445,-1.137085,-138.268433,
2447,-1.071167,-138.378296,
2449,-2.136841,-138.521118,
2451,-2.114868,-138.691406,
2453,-0.999756,-138.878174,
2455,-2.708130,-139.103394,
2457,-2.021484,-139.334106,
2459,-3.273926,-139.586792,
2461,-1.988525,-139.855957,
2463,-2.982788,-140.125122,
2465,-2.587280,-140.410767,
2467,-2.482910,-140.690918,
2469,-3.603516,-140.976562,
2471,-1.917114,-141.251221,
2473,-1.230469,-141.525879,
2475,-2.719116,-141.789551,
2477,-3.372803,-142.053223,
2479,-1.779785,-142.283936,
2481,-2.048950,-142.509155,
2483,-1.527100,-142.712402,
2485,-1.400757,-142.899170,
2487,-2.455444,-143.069458,
2489,-1.686401,-143.239746,
2491,-1.351318,-143.415527,
2493,-2.763062,-143.602295,
2495,-1.587524,-143.778076,
2497,-1.856689,-143.970337,
2499,-2.241211,-144.162598,
2501,-2.807007,-144.360352,
2503,-2.158813,-144.574585,
2505,-1.472168,-144.805298,
2507,-3.054199,-145.057983,
2509,-1.785278,-145.316162,
2511,-2.631226,-145.612793,
2513,-3.389282,-145.920410,
2515,-3.411255,-146.250000,
2517,-3.905640,-146.596069,
2519,-3.598022,-146.986084,
2521,-4.323120,-147.381592,
2523,-5.086670,-147.810059,
2525,-4.993286,-148.227539,
2527,-4.235229,-148.650513,
2529,-4.125366,-149.084473,
2531,-4.762573,-149.529419,
2533,-4.207764,-149.979858,
2535,-5.399780,-150.457764,
2537,-5.295410,-150.941162,
2539,-4.828491,-151.408081,
2541,-6.300659,-151.935425,
2543,-5.256958,-152.440796,
2545,-4.163818,-152.962646,
2547,-4.509888,-153.506470,
2549,-4.872437,-154.039307,
2551,-5.910645,-154.599609,
2553,-5.745850,-155.159912,
2555,-5.734863,-155.742188,
2557,-5.278931,-156.335449,
2559,-5.811768,-156.923218,
2561,-5.811768,-157.532959,
2563,-5.097656,-158.148193,
2565,-6.740112,-158.774414,
2567,-5.971069,-159.411621,
2569,-6.937866,-159.999390,
2571,-5.136108,-160.581665,
2573,-6.344604,-161.163940,
2575,-7.316895,-161.713257,
2577,-5.454712,-162.257080,
2579,-3.153076,-162.784424,
2581,-5.366821,-163.284302,
2583,-5.229492,-163.773193,
2585,-4.015503,-164.234619,
2587,-5.993042,-164.679565,
2589,-5.125122,-165.119019,
2591,-3.251953,-165.536499,
2593,-3.114624,-165.942993,
2595,-4.883423,-166.349487,
2597,-4.718628,-166.744995,
2599,-2.021484,-167.145996,
2601,-4.581299,-167.557983,
2603,-4.411011,-167.937012,
2605,-2.537842,-168.310547,
2607,-3.938599,-168.678589,
2609,-4.086914,-169.041138,
2611,-1.895142,-169.409180,
2613,-4.713135,-169.793701,
2615,-3.806763,-170.161743,
2617,-3.054199,-170.524292,
2619,-4.262695,-170.903320,
2621,-3.636475,-171.276855,
2623,-3.323364,-171.661377,
2625,-5.026245,-172.040405,
2627,-2.768555,-172.424927,
2629,-4.136353,-172.798462,
2631,-3.537598,-173.182983,
2633,-4.163818,-173.594971,
2635,-4.147339,-174.006958,
2637,-4.130859,-174.429932,
2639,-3.828735,-174.852905,
2641,-3.103638,-175.286865,
2643,-5.125122,-175.731812,
2645,-4.537354,-176.182251,
2647,-3.647461,-176.654663,
2649,-5.520630,-177.143555,
2651,-3.587036,-177.637939,
2653,-5.921631,-178.143311,
2655,-5.103149,-178.648682,
2657,-4.487915,-179.154053,
2659,-4.872437,-179.653931,
2661,-5.718384,179.851685,
2663,-4.592285,179.346313,
2665,-5.498657,178.851929,
2667,-4.806519,178.357544,
2669,-4.432983,177.879639,
2671,-5.174561,177.434692,
2673,-4.773560,176.995239,
2675,-3.323364,176.555786,
2677,-3.603516,176.127319,
2679,-4.141846,175.709839,
2681,-4.801025,175.297852,
2683,-2.999268,174.918823,
2685,-4.389038,174.539795,
2687,-2.889404,174.177246,
2689,-4.257202,173.814697,
2691,-2.570801,173.463135,
2693,-2.999268,173.117065,
2695,-3.383789,172.781982,
2697,-3.449707,172.446899,
2699,-3.488159,172.139282,
2701,-1.477661,171.848145,
2703,-2.312622,171.562500,
2705,-2.938843,171.315308,
2707,-2.449951,171.090088,
2709,-1.829224,170.892334,
2711,-0.719604,170.733032,
2713,-1.005249,170.601196,
2715,-1.032715,170.507812,
2717,-0.532837,170.430908,
2719,-0.038452,170.381470,
2721,-0.346069,170.359497,
2723,1.032715,170.354004,
2725,-0.230713,170.354004,
2727,-0.005493,170.370483,
2729,0.774536,170.392456,
2731,-0.433960,170.414429,
2733,0.153809,170.430908,
2735,-0.280151,170.436401,
2737,0.472412,170.447388,
2739,-0.285645,170.436401,
2741,-1.071167,170.430908,
2743,-0.236206,170.425415,
2745,0.082397,170.403442,
2747,0.477905,170.392456,
2749,-0.263672,170.364990,
2751,-0.417480,170.354004,
2753,-0.296631,170.343018,
2755,0.137329,170.332031,
2757,-0.477905,170.326538,
2759,0.071411,170.326538,
2761,0.593262,170.310059,
2763,0.417480,170.299072,
2765,-0.258179,170.293579,
2767,-0.230713,170.266113,
2769,-0.005493,170.233154,
2771,-0.807495,170.183716,
2773,-0.845947,170.117798,
2775,-1.274414,170.046387,
2777,-1.334839,169.963989,
2779,-0.296631,169.859619,
2781,-1.290894,169.727783,
2783,-1.741333,169.584961,
2785,-1.016235,169.425659,
2787,-1.340332,169.266357,
2789,-1.192017,169.096069,
2791,-1.549072,168.925781,
2793,-2.169800,168.744507,
2795,-1.186523,168.568726,
2797,-2.120361,168.381958,
2799,-2.224731,168.222656,
2801,-1.021729,168.057861,
2803,-1.549072,167.887573,
2805,-2.169800,167.739258,
2807,-1.510620,167.590942,
2809,-0.433960,167.437134,
2811,-2.235718,167.288818,
2813,-1.834717,167.156982,
2815,-0.873413,167.019653,
2817,-1.862183,166.893311,
2819,-1.697388,166.755981,
2821,-1.170044,166.629639,
2823,-1.840210,166.492310,
2825,-1.697388,166.354980,
2827,-1.307373,166.228638,
2829,-0.538330,166.080322,
2831,-2.081909,165.959473,
2833,-1.296387,165.860596,
2835,-0.906372,165.756226,
2837,-0.582275,165.673828,
2839,-0.906372,165.602417,
2841,-1.439209,165.541992,
2843,0.115356,165.492554,
2845,-0.351562,165.443115,
2847,-0.340576,165.404663,
2849,0.230713,165.382690,
2851,-0.247192,165.349731,
2853,-0.521851,165.305786,
2855,0.406494,165.250854,
2857,-0.796509,165.195923,
2859,-0.719604,165.135498,
2861,-0.483398,165.075073,
2863,-0.818481,165.020142,
2865,-0.708618,164.959717,
2867,-1.235962,164.910278,
2869,-0.318604,164.866333,
2871,-0.197754,164.811401,
2873,-0.351562,164.767456,
2875,-0.252686,164.734497,
2877,-0.197754,164.696045,
2879,0.340576,164.674072,
2881,-0.291138,164.641113,
2883,0.076904,164.613647,
2885,-0.730591,164.586182,
2887,-0.395508,164.569702,
2889,0.000000,164.542236,
2891,-0.401001,164.520264,
2893,-0.461426,164.487305,
2895,0.159302,164.448853,
2897,-0.681152,164.410400,
2899,-0.582275,164.371948,
2901,-0.653687,164.333496,
2903,-1.032715,164.300537,
2905,-0.994263,164.267578,
2907,0.373535,164.245605,
2909,1.505127,164.223633,
2911,0.472412,164.196167,
2913,0.730591,164.190674,
2915,0.615234,164.179688,
2917,-0.203247,164.168701,
2919,-0.296631,164.157715,
2921,0.005493,164.141235,
2923,-0.142822,164.113770,
2925,-0.016479,164.086304,
2927,0.000000,164.036865,
2929,-0.175781,163.987427,
2931,-0.010986,163.921509,
2933,-0.049438,163.855591,
2935,-0.368042,163.795166,
2937,-0.736084,163.723755,
2939,-1.466675,163.657837,
2941,-1.170044,163.580933,
2943,-0.994263,163.498535,
2945,-0.867920,163.421631,
2947,0.087891,163.339233,
2949,-0.137329,163.278809,
2951,-0.307617,163.229370,
2953,-0.791016,163.185425,
2955,-0.510864,163.152466,
2957,0.027466,163.135986,
2959,0.560303,163.114014,
2961,0.137329,163.114014,
2963,-0.505371,163.130493,
2965,0.126343,163.141479,
2967,0.324097,163.157959,
2969,0.532837,163.157959,
2971,0.192261,163.168945,
2973,-0.390015,163.179932,
2975,-0.115356,163.196411,
2977,0.373535,163.207397,
2979,0.911865,163.229370,
2981,-0.142822,163.240356,
2983,-0.280151,163.256836,
2985,-0.148315,163.295288,
2987,1.230469,163.322754,
2989,0.450439,163.339233,
2991,0.087891,163.350220,
2993,0.631714,163.366699,
2995,-0.104370,163.377686,
2997,-0.444946,163.372192,
2999,0.719604,163.366699,
3001,0.010986,163.350220,
3003,0.324097,163.339233,
3005,0.521851,163.333740,
3007,-0.335083,163.344727,
3009,0.802002,163.366699,
3011,0.488892,163.394165,
3013,0.027466,163.421631,
3015,0.565796,163.443604,
3017,-0.153809,163.454590,
3019,0.752563,163.471069,
3021,0.148315,163.487549,
3023,0.664673,163.509521,
3025,-0.252686,163.520508,
3027,0.241699,163.531494,
3029,-0.428467,163.526001,
3031,0.719604,163.526001,
3033,-0.455933,163.526001,
3035,-0.373535,163.526001,
3037,-0.538330,163.515015,
3039,0.840454,163.509521,
3041,0.153809,163.504028,
3043,-0.576782,163.509521,
3045,-0.247192,163.526001,
3047,0.241699,163.547974,
3049,0.763550,163.564453,
3051,0.444946,163.591919,
3053,0.565796,163.630371,
3055,0.466919,163.685303,
3057,1.065674,163.751221,
3059,0.582275,163.806152,
3061,0.142822,163.877563,
3063,0.961304,163.959961,
3065,1.631470,164.031372,
3067,0.697632,164.097290,
3069,0.181274,164.163208,
3071,0.961304,164.234619,
3073,0.911865,164.289551,
3075,0.010986,164.349976,
3077,0.834961,164.399414,
3079,0.774536,164.443359,
3081,0.406494,164.476318,
3083,0.357056,164.498291,
3085,0.357056,164.531250,
3087,0.983276,164.564209,
3089,-0.049438,164.591675,
3091,0.049438,164.641113,
3093,0.450439,164.685059,
3095,0.472412,164.723511,
3097,1.192017,164.761963,
3099,0.401001,164.800415,
3101,0.137329,164.838867,
3103,0.741577,164.899292,
3105,0.648193,164.943237,
3107,0.966797,164.992676,
3109,0.269165,165.053101,
3111,0.576782,165.086060,
3113,0.021973,165.124512,
3115,0.521851,165.157471,
3117,0.615234,165.179443,
3119,-0.758057,165.190430,
3121,-0.082397,165.195923,
3123,0.889893,165.190430,
3125,0.351562,165.179443,
3127,-0.433960,165.151978,
3129,-0.137329,165.124512,
3131,-0.631714,165.102539,
3133,0.181274,165.091553,
3135,0.373535,165.086060,
3137,0.390015,165.069580,
3139,-0.615234,165.058594,
3141,-0.247192,165.053101,
3143,-0.499878,165.064087,
3145,1.400757,165.086060,
3147,1.076660,165.130005,
3149,-0.670166,165.151978,
3151,-0.225220,165.184937,
3153,1.224976,165.206909,
3155,-0.148315,165.223389,
3157,-0.725098,165.239868,
3159,0.082397,165.272827,
3161,0.280151,165.283813,
3163,0.076904,165.289307,
3165,0.346069,165.283813,
3167,-0.252686,165.272827,
3169,0.175781,165.267334,
3171,-0.670166,165.256348,
3173,-0.884399,165.245361,
3175,0.565796,165.234375,
3177,0.076904,165.228882,
3179,-0.966797,165.228882,
3181,0.225220,165.239868,
3183,0.670166,165.250854,
3185,-0.791016,165.267334,
3187,0.593262,165.283813,
3189,0.192261,165.305786,
3191,0.719604,165.322266,
3193,-0.005493,165.333252,
3195,0.368042,165.360718,
3197,-0.488892,165.377197,
3199,0.406494,165.393677,
3201,0.747070,165.410156,
3203,0.796509,165.410156,
3205,0.840454,165.415649,
3207,0.060425,165.410156,
3209,-0.098877,165.399170,
3211,0.060425,165.377197,
3213,0.142822,165.355225,
3215,-0.483398,165.333252,
3217,-0.637207,165.316772,
3219,0.043945,165.300293,
3221,0.840454,165.289307,
3223,-0.049438,165.272827,
3225,-0.516357,165.272827,
3227,0.280151,165.278320,
3229,0.681152,165.278320,
3231,0.038452,165.294800,
3233,0.148315,165.322266,
3235,-0.362549,165.344238,
3237,0.807495,165.382690,
3239,1.010742,165.393677,
3241,0.192261,165.426636,
3243,-0.043945,165.454102,
3245,-0.060425,165.470581,
3247,0.521851,165.498047,
3249,0.598755,165.525513,
3251,0.335083,165.541992,
3253,0.131836,165.563965,
3255,-0.532837,165.596924,
3257,0.148315,165.629883,
3259,0.505371,165.657349,
3261,0.889893,165.706787,
3263,-0.170288,165.712280,
3265,-0.153809,165.734253,
3267,0.203247,165.739746,
3269,-0.065918,165.728760,
3271,0.791016,165.734253,
3273,-0.499878,165.728760,
3275,-0.444946,165.706787,
3277,-0.153809,165.684814,
3279,-0.703125,165.657349,
3281,-0.285645,165.629883,
3283,-0.576782,165.596924,
3285,0.197754,165.563965,
3287,-0.406494,165.520020,
3289,-1.159058,165.481567,
3291,0.538330,165.465088,
3293,-0.554810,165.432129,
3295,0.521851,165.426636,
3297,-0.763550,165.399170,
3299,0.038452,165.382690,
3301,0.269165,165.355225,
3303,-0.703125,165.333252,
3305,-0.208740,165.322266,
3307,0.818481,165.300293,
3309,-0.120850,165.289307,
3311,-0.510864,165.289307,
3313,-0.098877,165.289307,
3315,-0.120850,165.289307,
3317,0.521851,165.300293,
3319,-0.379028,165.289307,
3321,-0.444946,165.278320,
3323,0.252686,165.256348,
3325,-0.664673,165.212402,
3327,-0.461426,165.168457,
3329,-0.225220,165.124512,
3331,-1.549072,165.069580,
3333,0.774536,165.047607,
3335,0.483398,165.003662,
3337,-1.213989,164.954224,
3339,-0.153809,164.921265,
3341,-0.571289,164.899292,
3343,-0.752563,164.822388,
3345,0.071411,164.822388,
3347,0.631714,164.789429,
3349,0.137329,164.767456,
3351,-0.049438,164.767456,
3353,-0.642700,164.745483,
3355,-0.076904,164.745483,
3357,0.587769,164.761963,
3359,-0.170288,164.783936,
3361,0.670166,164.805908,
3363,0.565796,164.833374,
3365,-0.291138,164.860840,
3367,0.296631,164.921265,
3369,0.450439,164.965210,
3371,0.373535,165.014648,
3373,-0.082397,165.080566,
3375,-0.834961,165.113525,
3377,0.834961,165.157471,
3379,1.010742,165.190430,
3381,0.565796,165.217896,
3383,0.280151,165.261841,
3385,0.576782,165.327759,
3387,0.362549,165.371704,
3389,0.120850,165.421143,
3391,1.065674,165.492554,
3393,1.351318,165.536499,
3395,1.005249,165.596924,
3397,0.472412,165.662842,
3399,-0.208740,165.701294,
3401,0.928345,165.745239,
3403,1.065674,165.789185,
3405,-0.335083,165.816650,
3407,0.851440,165.860596,
3409,1.461182,165.910034,
3411,-0.450439,165.942993,
3413,-0.093384,166.003418,
3415,0.065918,166.058350,
3417,0.785522,166.118774,
3419,0.725098,166.173706,
3421,1.192017,166.228638,
3423,0.675659,166.272583,
3425,-0.082397,166.322021,
3427,-0.082397,166.382446,
3429,0.065918,166.426392,
3431,0.752563,166.481323,
3433,0.670166,166.530762,
3435,0.296631,166.569214,
3437,0.406494,166.613159,
3439,0.461426,166.646118,
3441,0.703125,166.684570,
3443,-0.291138,166.701050,
3445,0.247192,166.728516,
3447,0.642700,166.750488,
3449,-0.390015,166.755981,
3451,-0.357056,166.783447,
3453,0.834961,166.788940,
3455,0.065918,166.799927,
3457,-0.049438,166.821899,
3459,0.483398,166.838379,
3461,-0.324097,166.854858,
3463,0.269165,166.871338,
3465,-0.021973,166.882324,
3467,0.615234,166.893311,
3469,-0.115356,166.893311,
3471,0.000000,166.915283,
3473,0.159302,166.915283,
3475,-0.236206,166.926270,
3477,0.148315,166.953735,
3479,-0.444946,166.953735,
3481,0.796509,166.975708,
3483,1.071167,166.992188,
3485,-0.499878,166.992188,
3487,-0.104370,167.003174,
3489,0.082397,167.008667,
3491,0.296631,167.008667,
3493,0.834961,167.014160,
3495,-0.488892,167.019653,
3497,0.785522,167.025146,
3499,-0.576782,167.019653,
3501,-0.505371,167.036133,
3503,0.175781,167.041626,
3505,0.357056,167.058105,
3507,0.472412,167.096558,
3509,0.631714,167.129517,
3511,1.049194,167.178955,
3513,0.307617,167.211914,
3515,-0.175781,167.250366,
3517,0.686646,167.294312,
3519,0.554810,167.332764,
3521,-0.258179,167.371216,
3523,0.422974,167.404175,
3525,0.225220,167.404175,
3527,-0.065918,167.404175,
3529,0.247192,167.398682,
3531,-0.373535,167.393188,
3533,-0.302124,167.404175,
3535,0.016479,167.409668,
3537,0.087891,167.409668,
3539,-0.131836,167.420654,
3541,0.087891,167.431641,
3543,0.642700,167.453613,
3545,0.241699,167.470093,
3547,0.593262,167.503052,
3549,0.527344,167.541504,
3551,0.928345,167.574463,
3553,0.115356,167.629395,
3555,0.719604,167.684326,
3557,1.032715,167.728271,
3559,0.115356,167.777710,
3561,0.236206,167.821655,
3563,0.104370,167.854614,
3565,-0.060425,167.871094,
3567,0.615234,167.876587,
3569,0.483398,167.882080,
3571,-0.774536,167.871094,
3573,-0.280151,167.865601,
3575,-0.236206,167.860107,
3577,0.291138,167.854614,
3579,-0.049438,167.854614,
3581,0.038452,167.854614,
3583,0.697632,167.854614,
3585,0.087891,167.849121,
3587,-0.626221,167.849121,
3589,0.730591,167.854614,
3591,-0.340576,167.865601,
3593,0.197754,167.876587,
3595,-0.021973,167.898560,
3597,0.115356,167.915039,
3599,-0.516357,167.926025,
3601,0.950317,167.953491,
3603,-0.093384,167.958984,
3605,0.038452,167.975464,
3607,-0.368042,167.980957,
3609,-0.258179,167.975464,
3611,0.906372,167.986450,
3613,-0.620728,167.986450,
3615,0.104370,167.991943,
3617,0.087891,167.997437,
3619,-0.516357,167.997437,
3621,0.422974,168.002930,
3623,-0.186768,167.997437,
3625,0.241699,168.019409,
3627,1.219482,168.024902,
3629,-0.444946,168.035889,
3631,0.230713,168.057861,
3633,1.120605,168.068848,
3635,-0.697632,168.085327,
3637,0.521851,168.118286,
3639,0.521851,168.140259,
3641,-0.428467,168.156738,
3643,0.521851,168.195190,
3645,0.664673,168.211670,
3647,-0.082397,168.233643,
3649,0.340576,168.255615,
3651,0.532837,168.255615,
3653,-0.148315,168.250122,
3655,-0.379028,168.261108,
3657,-0.137329,168.255615,
3659,-0.291138,168.244629,
3661,0.027466,168.228149,
3663,0.433960,168.200684,
3665,0.060425,168.178711,
3667,-0.098877,168.156738,
3669,-0.076904,168.134766,
3671,-0.247192,168.129272,
3673,-0.027466,168.101807,
3675,0.000000,168.079834,
3677,0.005493,168.068848,
3679,0.010986,168.041382,
3681,0.098877,168.035889,
3683,-0.543823,168.019409,
3685,-0.379028,168.019409,
3687,0.796509,168.035889,
3689,0.357056,168.041382,
3691,-0.181274,168.068848,
3693,0.521851,168.107300,
3695,0.340576,168.112793,
3697,0.911865,168.140259,
3699,-0.752563,168.167725,
3701,-0.307617,168.162231,
3703,0.032959,168.162231,
3705,-0.098877,168.156738,
3707,0.098877,168.134766,
3709,0.000000,168.129272,
3711,-0.252686,168.112793,
3713,-0.005493,168.085327,
3715,-0.346069,168.068848,
3717,-0.175781,168.057861,
3719,0.104370,168.063354,
3721,0.571289,168.085327,
3723,0.142822,168.090820,
3725,0.802002,168.101807,
3727,-0.444946,168.096313,
3729,-0.049438,168.112793,
3731,1.203003,168.118286,
3733,-0.335083,168.107300,
3735,-0.302124,168.101807,
3737,0.379028,168.079834,
3739,-0.648193,168.057861,
3741,0.186768,168.046875,
3743,-0.466919,168.008423,
3745,-1.351318,167.997437,
3747,0.241699,167.986450,
3749,1.159058,167.942505,
3751,-1.213989,167.915039,
3753,0.186768,167.882080,
3755,1.104126,167.854614,
3757,-1.450195,167.843628,
3759,-0.730591,167.832642,
3761,0.554810,167.843628,
3763,0.406494,167.832642,
3765,-0.236206,167.816162,
3767,-0.181274,167.832642,
3769,-0.900879,167.832642,
3771,0.999756,167.832642,
3773,0.911865,167.838135,
3775,-1.192017,167.827148,
3777,-0.867920,167.827148,
3779,-0.230713,167.843628,
3781,0.390015,167.843628,
3783,0.472412,167.832642,
3785,-0.186768,167.827148,
3787,-1.126099,167.821655,
3789,-0.049438,167.810669,
3791,0.296631,167.794189,
3793,-0.258179,167.788696,
3795,-0.675659,167.766724,
3797,-0.087891,167.755737,
3799,-0.653687,167.755737,
3801,-0.291138,167.733765,
3803,-0.005493,167.722778,
3805,-0.845947,167.717285,
3807,-0.043945,167.711792,
3809,1.148071,167.711792,
3811,-0.598755,167.706299,
3813,-1.653442,167.706299,
3815,0.521851,167.711792,
3817,0.065918,167.722778,
3819,0.010986,167.744751,
3821,0.856934,167.761230,
3823,0.291138,167.783203,
3825,-0.252686,167.794189,
3827,-0.016479,167.805176,
3829,-0.296631,167.821655,
3831,-0.120850,167.821655,
3833,0.686646,167.827148,
3835,0.379028,167.821655,
3837,-0.269165,167.816162,
3839,-0.889893,167.821655,
3841,-0.346069,167.827148,
3843,0.483398,167.838135,
3845,0.159302,167.849121,
3847,-0.390015,167.860107,
3849,0.609741,167.882080,
3851,0.889893,167.887573,
3853,-0.093384,167.926025,
3855,1.049194,167.953491,
3857,0.120850,167.980957,
3859,0.104370,168.008423,
3861,-0.175781,168.024902,
3863,0.422974,168.041382,
3865,-0.131836,168.024902,
3867,-0.895386,168.013916,
3869,0.697632,167.991943,
3871,-0.642700,167.969971,
3873,-0.736084,167.947998,
3875,0.087891,167.926025,
3877,0.038452,167.920532,
3879,0.280151,167.915039,
3881,-0.972290,167.926025,
3883,0.280151,167.947998,
3885,0.593262,167.964478,
3887,-0.422974,167.986450,
3889,0.417480,168.030396,
3891,0.675659,168.074341,
3893,0.829468,168.129272,
3895,0.137329,168.184204,
3897,0.785522,168.239136,
3899,0.137329,168.277588,
3901,1.219482,168.338013,
3903,0.472412,168.376465,
3905,-0.477905,168.398438,
3907,-0.010986,168.436890,
3909,1.290894,168.442383,
3911,-0.098877,168.425903,
3913,-0.433960,168.425903,
3915,-0.285645,168.414917,
3917,0.417480,168.409424,
3919,-0.758057,168.381958,
3921,-0.977783,168.370972,
3923,-0.263672,168.338013,
3925,-0.812988,168.294067,
3927,-1.060181,168.261108,
3929,0.571289,168.244629,
3931,0.670166,168.233643,
3933,-0.065918,168.261108,
3935,0.346069,168.277588,
3937,-0.197754,168.310547,
3939,1.027222,168.359985,
3941,0.642700,168.409424,
3943,0.615234,168.469849,
3945,0.867920,168.508301,
3947,-0.488892,168.552246,
3949,-0.104370,168.574219,
3951,-0.626221,168.546753,
